,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
6,-0.7148867351969639,-0.041867764739127546,0.5714447265415221,-0.917909928445085,0.6236095644623236,-0.47315816975146985,-0.439386117747852,-0.29308967858217316,1.6808552230938565,1.6909768040630047,1.09517287546586,-0.3923448020098112,0.2445449583786384,happy
132,1.1757783096264125,0.967820183865648,0.5714447265415221,0.5751964582764458,0.6236095644623236,-0.37124324404532644,-0.8480745246710876,-0.2930833795872744,-0.4592217151537784,1.8559438530131995,0.6752677220390085,-0.4049033668149336,0.2445449583786384,happy
5,-0.3553940858291385,-0.45074966128155725,0.8510878905937563,-0.643287879970413,0.6236095644623236,0.8401546228708786,-0.08968993622871455,-0.2847114038139051,-0.4011857303877409,-0.5360783567646323,-1.472377894921508,0.9001277440123671,0.2445449583786384,calm
139,1.475355517432933,-0.27134229851293995,1.1307310546459906,-0.9756261947423034,0.6236095644623236,-0.5368549983178096,-0.6644080084645144,-0.17934083866262124,0.5999350068264069,1.7813159022976355,-0.020000070127456512,1.350156064700926,0.2445449583786384,happy
74,1.055947426503804,0.6841062148362073,-1.106414257771883,-0.014314801205841334,0.6236095644623236,-0.4581025557266987,-0.28734429969605313,-0.29308967858217316,-0.9206077940437769,1.922716229969231,0.1580250777088517,0.30544045497480393,0.2445449583786384,happy
101,0.07067127638457973,0.6757616863353413,0.2918015624892879,0.535466191243942,-1.6035674514745464,-0.26353769756042483,-1.0012536155219138,-0.29308967858217316,-0.6253497215465609,-0.29648335709887247,0.8898127254849023,-0.8231820658555427,0.2445449583786384,angry
48,-0.1689904898606372,-1.3519587393750758,0.2918015624892879,-0.8330804393756847,0.6236095644623236,-0.5739149713018618,1.0658278809649573,4.954034227384254,-0.4156947265792502,-0.5242949961253328,-2.1626324403760355,1.3195445629884404,0.2445449583786384,calm
110,-0.7015721926277851,-0.5508840032919481,-0.8267710937196489,-0.26289741790920995,0.6236095644623236,-0.3805082372913394,1.5675658805358936,-0.29308967858217316,-0.4302037227707596,-0.5007282748467335,-2.533100394475682,-0.08834904269581634,0.2445449583786384,sad
15,0.8096283889739978,0.5088711163180228,1.690017382750459,0.7765322709411614,0.6236095644623236,-0.4453631900134307,-0.21740506339222557,0.05427237020441553,-0.4882397075367972,-0.4732337666883676,-0.49753926422073863,-0.18618811163072327,0.2445449583786384,happy
121,1.1957501234801806,-0.11279625699648788,-0.8267710937196489,0.1572233111844964,-1.6035674514745464,-0.5484362398753257,1.0415011900766695,-0.29188491936367034,-0.7581070366988718,0.005956232643152144,-0.09757731851655642,-0.3366161706870804,0.2445449583786384,happy
16,-1.5736747309089905,-0.22127512750774442,1.4103742186982247,0.40634282338830446,0.6236095644623236,-0.2971232980772221,0.02586184549065272,-0.29308967858217316,-0.25609576847264687,-0.6971176188350612,-1.559981636734482,0.25722733977763856,-2.6251152674931433,sad
43,-0.022530521599671297,0.7967573495978971,-1.106414257771883,0.715863079391527,0.6236095644623236,0.2726737865525799,-0.3451201905557367,-0.29308967858217316,-0.8233975195606641,0.005956232643152144,0.1271039574782906,-0.3841228666139576,0.2445449583786384,happy
1,0.0040985635386861395,-0.012661914986096817,-0.8267710937196489,-0.42691899329339844,0.6236095644623236,-0.16162277185428134,0.3117004634280346,-0.2930496830223305,1.615564740232064,-0.29648335709887247,0.9288940940129956,1.0710223391495721,0.2445449583786384,sad
37,-0.7415158203353213,-0.5383672105406492,-0.2674847656151805,-0.6110741499440583,0.6236095644623236,-0.5611756055885938,-0.7994211428945118,-0.26061621944384944,-0.5027487037283066,1.4670929519163107,0.022118520861154435,-0.654779560921854,0.2445449583786384,happy
78,0.3835630267602796,1.5477649146758292,0.2918015624892879,1.4651007502544886,-1.6035674514745464,0.20781883383048866,-0.6279179721320827,4.678835421127273,4.394037510906111,1.914860656209698,-0.24263213578749665,-1.9134617185152496,0.2445449583786384,angry
118,1.0226610700808574,0.7592069713440005,1.1307310546459906,0.06863555361202153,0.6236095644623236,-0.2762770632736927,-0.9034177464419423,-0.29308967858217316,1.281857827827348,0.4615795106960725,0.05036834904812836,-0.07924408321210256,0.2445449583786384,happy
71,-1.453843847786382,-1.7775296929192375,0.2918015624892879,-2.080288686896043,0.6236095644623236,-0.4754744180629731,1.8868536984446713,-0.29083304837086593,-0.6521913645008532,-1.1095352412105495,-1.0072437419621432,1.1913098426736355,0.2445449583786384,sad
84,1.8614772519391158,0.6382113080814447,1.690017382750459,0.8761263862726408,0.6236095644623236,-0.38629885807009756,-0.8571970337541953,-0.29308967858217316,-0.14727829703632658,1.235353526010084,-0.31622074263206335,0.015533835551555781,0.2445449583786384,happy
8,0.47010755345994126,0.6215222510797128,-1.106414257771883,1.0809520196902114,-1.6035674514745464,-0.3978800996276139,-0.10185328167285847,-0.29308967858217316,1.3108758202103667,0.9368417231478258,-0.682663462145483,0.003348103139085422,0.2445449583786384,sad
35,0.7164265909897468,0.8051018780987631,-1.3860574218241173,1.1080652424623931,-1.6035674514745464,0.1452801294199006,-0.2113233906701536,-0.29308967858217316,1.4922382726042343,1.0743142639396552,1.0754858190350407,-0.0768108612811101,0.2445449583786384,happy
122,0.23044578721472433,0.3336360177998389,0.2918015624892879,0.3064802603066056,-1.6035674514745464,2.079347469525123,-0.09881244531182248,-0.29308967858217316,0.22995560394291742,0.7129578710011323,-1.2390972541288126,0.15420786286061863,0.2445449583786384,happy
144,1.0093465275116786,0.5589382873232184,0.012158398437053715,0.8951861765382338,-1.6035674514745464,0.7359234488532319,-0.944469037315928,-0.29308967858217316,0.6652254896881993,-0.4653781929288345,0.3423442287163505,1.1552235916164164,0.2445449583786384,happy
60,0.223788515930135,1.09716037562907,1.4103742186982247,1.0957166459522905,0.6236095644623236,-0.5055856461125156,-0.8121926556108628,-0.29308967858217316,1.252839835444329,1.5299375419925756,-0.045395641062378526,0.5767447002804644,0.2445449583786384,happy
9,0.8429147453969446,-0.041867764739127546,0.8510878905937563,0.20634924947468697,0.6236095644623236,1.685585256569569,-0.5579787358282552,-0.24031266307111224,-0.4592217151537784,-1.4198304047121073,-1.3790290455627368,-0.9300083577291153,0.2445449583786384,angry
22,-1.7334492417391347,-0.12948531399821928,1.1307310546459906,0.09762791063574047,0.6236095644623236,-0.5727568471461101,-0.8833482264591048,-0.29308967858217316,-0.4882397075367972,-0.8581568809054899,1.0710580609901919,0.884429538005964,0.2445449583786384,sad
31,1.9347072360695987,-1.055727977594336,1.690017382750459,-0.06129315749427492,-1.6035674514745464,-0.1014003157551966,-0.33903851783366473,0.5019290950491038,-0.8654736085160413,0.9368417231478258,-0.9744197835635473,-0.5686749009767333,0.2445449583786384,angry
11,1.0892337829267509,0.7216565930901039,0.5714447265415221,0.9636403528442371,0.6236095644623236,-0.5113762668912737,-0.9783439543778688,-0.29266281465602345,-0.33589524752594857,-0.13937188190821032,0.3426369730498946,1.6447525231685873,0.2445449583786384,happy
26,-0.5484549530822299,-0.5258504177893504,-1.3860574218241173,0.36527031760470235,0.6236095644623236,-0.5588593572770905,1.0110928264663097,-0.29308967858217316,-0.6456623162146741,-0.3593279471751374,0.4472930722917935,-0.5885723770898492,0.2445449583786384,sad
33,-1.4338720339326139,-1.1391732626029951,-0.2674847656151805,-1.159244455892524,0.6236095644623236,-0.25079833184715683,1.2087471899336482,-0.29308967858217316,-0.62389882192741,-0.6224896681194966,-1.3751867761849745,0.6348084397466477,0.2445449583786384,sad
1,-1.5736747309089905,-0.22127512750774442,1.4103742186982247,0.40634282338830446,0.6236095644623236,-0.2971232980772221,0.02586184549065272,-0.29308967858217316,-0.25609576847264687,-0.6971176188350612,-1.559981636734482,0.25722733977763856,-2.6251152674931433,sad
2,-0.2755068304140662,-0.22127512750774442,1.1307310546459906,-0.7890550083396669,0.6236095644623236,-0.5067437702682671,-0.8988564919003883,-0.27792316659289956,0.03408415535754071,-0.3279056521370049,0.31226474844472757,-0.344739992295394,0.2445449583786384,happy
75,1.9946226776309028,0.2501907327911797,0.8510878905937563,-0.8081147986052599,0.6236095644623236,5.183120206939492,0.8651326811365826,-0.29308967858217316,-0.6427605169763722,0.4340850025377066,0.27182943737399407,-1.5086442311251314,0.2445449583786384,angry
31,0.2570748723530818,0.40456451005719885,-1.106414257771883,0.9362586823218357,-1.6035674514745464,-0.4395725692346726,-0.9780398707417652,-0.29308967858217316,-0.3649132399089674,-0.08045507871171194,0.3373675750461065,-0.8026174159871546,0.2445449583786384,happy
51,0.8828583731044808,-0.05438455749042643,1.4103742186982247,0.058166091353456156,-1.6035674514745464,-0.4465213141691824,-0.3238343360284848,-0.29308967858217316,-0.3286407494301939,-0.6224896681194966,-0.023439816046595646,-0.07276857323446131,0.2445449583786384,angry
95,-0.15567594729145848,-0.09193493574432307,-1.106414257771883,-0.09699670827348449,0.6236095644623236,-0.4001963479391171,-0.8322621755937003,-0.29308967858217316,-0.6028607774497213,-0.1118773737498444,-0.5704326032731382,-0.10506763209263557,0.2445449583786384,happy
1,1.2822946501798422,1.1221939611316676,1.1307310546459906,1.155580494251266,-1.6035674514745464,0.3653237190127104,-0.8894298991811769,-0.29295574849646144,-0.6739548587881173,0.44979615005677287,0.12282257160021272,0.22655696979262863,0.2445449583786384,happy
108,-0.5351404105130512,-1.147517791103861,0.2918015624892879,-1.1227355618626556,0.6236095644623236,-0.041177859656111884,1.658790971366973,-0.29306393220496557,-0.3213862513344392,-0.9838460610580196,-1.5750945629536799,0.1675120924510452,0.2445449583786384,sad
24,0.43682119703699446,0.46714847381369323,-1.106414257771883,0.6906289908708827,-1.6035674514745464,-0.4662094248169601,-0.8030701465277549,-0.29308967858217316,-0.4302037227707596,-0.001899341116380974,0.050478128173207286,1.070198183334236,0.2445449583786384,happy
36,-0.7881167193274469,-1.1767236408568917,1.1307310546459906,-0.09189620101931166,0.6236095644623236,-0.6098168201301621,-0.050159063535246795,-0.29299672254094855,-0.444712718962269,-1.2391522082428459,-1.2620044982286127,3.699431839074157,0.2445449583786384,sad
27,1.6218154856938989,0.5881441370762491,-1.106414257771883,0.665663350100458,-1.6035674514745464,-0.22763584873212428,-0.8720971319232717,-0.29308967858217316,-0.4954942056325519,1.8637994267727327,0.6338078058008711,-0.43708468912805987,0.2445449583786384,happy
70,-0.401994984821264,0.8718581061056905,-0.8267710937196489,0.4090273008905006,0.6236095644623236,-0.15699027523127485,-0.9344342773245092,-0.11023536064697947,1.876726671679233,-1.2902134376798111,0.7094822160219373,-1.211732287271526,0.2445449583786384,angry
53,-0.06247414930720745,-0.7261191018101325,0.012158398437053715,0.27399808253003133,-1.6035674514745464,-0.5901287094823845,-0.35424269963884464,-0.2919460746539497,-0.4954942056325519,-1.2705745032809783,0.42021422143899506,2.5447895417881976,0.2445449583786384,sad
7,-0.07578869187638616,-0.5842621172954118,1.1307310546459906,-0.4865143938421541,0.6236095644623236,0.5853673086055201,0.08059689998930021,-0.2805528440749107,-0.6754057584072684,-0.4928727010872004,1.4823272565775012,-1.3547233212323495,0.2445449583786384,sad
80,0.4967366385982987,0.4629762095632603,0.2918015624892879,-0.13726387080642746,0.6236095644623236,3.2606341083917854,-0.4059369177764562,-0.29308967858217316,-0.6130170747837779,-0.4143169634918692,-1.2338644491667177,0.17251589561558617,0.2445449583786384,happy
73,0.35693394162192216,0.43794262406066253,1.4103742186982247,0.7725055546878672,-1.6035674514745464,-0.4222007068983981,-0.9985351078151476,-0.2923863927439609,-0.6217224724986835,-0.029393849274746885,-0.9007945836772879,-0.024221871159659916,0.2445449583786384,happy
42,-0.8746612460271082,-0.5508840032919481,-1.106414257771883,-0.10612393178095178,-1.6035674514745464,-0.5912868336381362,0.11708693632173198,-0.28605682020005035,1.3326393144976307,-1.1370297493689154,0.3910861602513887,1.508707945365597,0.2445449583786384,sad
0,-0.3687086283983172,1.1555720751351313,1.1307310546459906,0.27668256003222746,0.6236095644623236,-0.41293571365238513,0.08667857271137216,-0.28734719682494414,4.481091488055168,1.0860976245789549,-0.7257700652598037,0.5317497173146117,0.2445449583786384,happy
72,-1.134294826126093,-0.9013542003283166,-1.3860574218241173,-1.474939010150798,0.6236095644623236,-0.5021112736452606,-0.18395586342082978,-0.2794520488498828,0.06310214774055951,0.037378527681284614,0.7450506525475052,1.2962523498264398,0.2445449583786384,sad
68,-0.848032160888751,-1.0765892988465007,-0.2674847656151805,-0.3281302212125779,-1.6035674514745464,-0.5924449577938877,0.8012751175548269,-0.29296064091968377,0.8901149306565945,-1.43946933911094,0.900717451909408,0.796794302975219,-2.6251152674931433,sad
126,0.10395763280752653,0.09164469127472721,-1.3860574218241173,0.22675127849137802,-1.6035674514745464,-0.394405727160359,-0.8377356810435651,-0.29308967858217316,-0.5963317291635422,-0.4064613897323361,-0.9037220270127256,0.3333832616662013,0.2445449583786384,happy
54,0.5366802663058349,0.07078337002256241,0.5714447265415221,-0.9103933914389355,-1.6035674514745464,-0.5553849848098356,0.7769484266665392,-0.29250809177161674,-0.1327693008448172,0.30054024862564405,0.12223708293312496,0.4686821746838875,0.2445449583786384,sad
143,-1.4937874754939182,-0.5967789100467107,1.690017382750459,-0.1718936305847589,0.6236095644623236,0.025993341377482663,-0.7200553138714728,-0.29308967858217316,1.1802948544867826,-0.6735508975564619,2.2497199339208134,-1.311219667837105,-2.6251152674931433,sad
73,-1.4139002200788457,-1.0014885423387077,-1.3860574218241173,-0.3764508162521096,0.6236095644623236,-0.4743162939072215,1.1722571536012163,-0.2930010034112681,-0.4809852094410425,-0.7089009794743609,0.012604330020981576,-0.17068613319940026,0.2445449583786384,sad
11,-0.8613467034579297,-0.22961965600861034,0.8510878905937563,-1.6145318402650006,0.6236095644623236,-0.247323959379902,-0.07448575442353464,-0.2923558150988212,1.4196932916466873,1.6045654927081403,2.7798799219685892,-0.5291939128706297,0.2445449583786384,happy
122,0.21047397336095627,-0.7094300448084007,-0.8267710937196489,-0.04303871047934081,0.6236095644623236,-0.5403293707850644,0.539763190505733,-0.29307597979715055,0.32426407918772854,-0.6224896681194966,-1.1204260199185045,0.18468200527054854,0.2445449583786384,sad
28,1.109205596780519,-0.2922036197651047,-0.8267710937196489,0.8621671032612204,0.6236095644623236,-0.5611756055885938,-0.442426954108888,-0.2928719657487788,-0.3068772551429298,-0.3279056521370049,-0.5726647788164096,0.274828953262318,0.2445449583786384,happy
143,-0.49519678280551505,0.8885471631074223,-1.106414257771883,1.1000118099558045,-1.6035674514745464,3.793371220037536,-0.4028960814154202,-0.29308967858217316,-0.5317666961113253,-0.10794958687007784,-0.20000124221518478,0.4132282619662688,0.2445449583786384,happy
71,0.7164265909897468,1.2390173601437906,-1.106414257771883,0.8323694029868426,-1.6035674514745464,-0.11182343315696125,-0.8231396665105923,-0.27559926556228503,0.9554054135183868,0.8111525429952963,0.26981682008088037,0.8797200762040431,0.2445449583786384,happy
117,0.9893747136579105,1.0053705621195448,-0.5471279296674146,1.2557115050831844,-1.6035674514745464,-0.38745698222584923,0.13533195448794785,-0.29308967858217316,-0.8393574153713244,0.8229359036345959,0.2695972618307225,0.2444725473974361,0.2445449583786384,happy
57,0.6698256919976213,-0.26717003426250696,-0.8267710937196489,-0.0008924136948603437,0.6236095644623236,-0.3446063884630389,-0.9055463318946674,-0.2928701310900704,0.8030609535075381,-1.4001914703132745,-0.02380574646352555,0.05623143462315566,0.2445449583786384,happy
60,0.27704668620684986,-0.7010855163075347,0.5714447265415221,0.148901430927688,0.6236095644623236,-0.22995209704362754,-0.09881244531182248,-0.2898973724295922,0.019575159166031312,-1.32556351959771,0.7815339151153986,-1.491493941063136,0.2445449583786384,sad
3,1.5818718579863627,0.6256945153301458,1.4103742186982247,0.3327881398281284,-1.6035674514745464,-0.14888340614101336,-0.6993776266164281,-0.29308967858217316,1.1657858582952731,0.960408444426425,-0.427097658961768,-0.22525702182915883,0.2445449583786384,happy
125,0.8229429315431765,0.6882784790866402,1.690017382750459,0.823510627229595,-1.6035674514745464,-0.36313637495506496,-0.9681875609320086,-0.29308967858217316,0.9699144097098962,0.5597741826902365,0.2711341695818274,-0.042019712219419365,0.2445449583786384,happy
28,0.15721580308424138,0.8927194273578553,0.012158398437053715,0.21279199547995786,-1.6035674514745464,3.816533703152568,-0.6887346993528023,-0.29308967858217316,0.9554054135183868,1.6281322139867396,1.9548897970005399,0.33342250718121735,0.2445449583786384,happy
59,-1.3273556933791841,-0.4257160757789595,0.2918015624892879,-0.8679786469042355,-1.6035674514745464,-0.28554205651970577,-0.8307417574131823,-0.28764685774731286,-0.4664762132495331,-1.282357863920278,-1.0821131052659632,0.14053080087754,0.2445449583786384,happy
44,0.7896565751202297,-0.5759175887945459,0.012158398437053715,-0.20357046511067423,0.6236095644623236,-0.5889705853266328,-0.7446860883958641,-0.29308967858217316,-0.4664762132495331,-0.3475445865358377,0.26253480478397906,-0.05039862967533698,0.2445449583786384,happy
79,-1.400585677509667,0.9886815051178129,-0.5471279296674146,1.2106122830462882,-1.6035674514745464,0.15917761928892024,-1.0018593501250321,-0.1634404631899957,-0.5781954839241553,-1.309852372078644,0.34186851917434163,3.266887395325229,0.2445449583786384,angry
19,1.3754964481640932,-0.14617437099995112,-1.3860574218241173,0.622443262315099,0.6236095644623236,-0.4337819484559144,-0.5032436813296075,-0.2929551369435586,-0.8683754077543431,1.914860656209698,-0.2081248974710243,-1.0930146043481028,0.2445449583786384,happy
